+task_id,uuid,county,town,village,place_name,tai_class,tai_source_state,tai_source_annotator,tai_source_updated_at,hakka_review_count,hakka_review_assignees,active_audio_count,active_tai_audio_count,active_hakka_audio_count,sync_warning,source_synced_at,triage_category
"21394","AD06742","嘉義縣","梅山鄉","太和村","太和村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21395","AD06743","嘉義縣","梅山鄉","瑞里村","瑞里村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21396","AD06744","嘉義縣","梅山鄉","太興村","太興村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21397","AD06746","嘉義縣","梅山鄉","太平村","太平村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21398","AD06761","嘉義縣","民雄鄉","山中村","山中村","電話調查","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21399","AD06763","嘉義縣","民雄鄉","松山村","松山村","電話調查","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21400","AD06765","嘉義縣","民雄鄉","福樂村","福樂村","電話調查","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21401","AD06766","嘉義縣","民雄鄉","平和村","平和村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21402","AD06767","嘉義縣","民雄鄉","秀林村","秀林村","電話調查","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21403","AD06768","嘉義縣","民雄鄉","文隆村","文隆村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21404","AD06769","嘉義縣","民雄鄉","菁埔村","菁埔村","電話調查","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21405","AD06770","嘉義縣","民雄鄉","大崎村","大崎村","電話調查","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21406","AD06771","嘉義縣","民雄鄉","東榮村","東榮村","電話調查","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21407","AD06772","嘉義縣","民雄鄉","東興村","東興村","電話調查","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21408","AD06773","嘉義縣","民雄鄉","三興村","三興村","電話調查","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21409","AD06774","嘉義縣","民雄鄉","福興村","福興村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21410","AD06775","嘉義縣","民雄鄉","豐收村","豐收村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21411","AD06790","嘉義縣","水上鄉","大崙村","大崙村","電話調查","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21412","AD06791","嘉義縣","水上鄉","粗溪村","粗溪村","電話調查","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21413","AD06792","嘉義縣","水上鄉","大堀村","大堀村","直接標注","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21414","AD06793","嘉義縣","水上鄉","忠和村","忠和村","直接標注","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21415","AD06794","嘉義縣","水上鄉","義興村","義興村","直接標注","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21416","AD06795","嘉義縣","水上鄉","三和村","三和村","直接標注","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21417","AD06796","嘉義縣","水上鄉","民生村","民生村","直接標注","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21418","AD06797","嘉義縣","水上鄉","下寮村","下寮村","直接標注","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21419","AD06798","嘉義縣","水上鄉","龍德村","龍德村","電話調查","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21420","AD06799","嘉義縣","水上鄉","南鄉村","南鄉村","電話調查","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21421","AD06800","嘉義縣","水上鄉","水上村","水上村","電話調查","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21422","AD06818","嘉義縣","溪口鄉","坪頂村","坪頂村","電話調查","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21423","AD06832","嘉義縣","番路鄉","大湖村","大湖村","電話調查","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21424","AD06833","嘉義縣","番路鄉","草山村","草山村","電話調查","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21425","AD06844","嘉義縣","竹崎鄉","中和村","中和村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21426","AD06845","嘉義縣","竹崎鄉","獅埜村","獅埜村","現場調查","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21427","AD06846","嘉義縣","竹崎鄉","金獅村","金獅村","電話調查","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21428","AD06847","嘉義縣","竹崎鄉","灣橋村","灣橋村","電話調查","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21429","AD06848","嘉義縣","竹崎鄉","光華村","光華村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21430","AD06849","嘉義縣","竹崎鄉","文峰村","文峰村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.115+00","已有台語來源狀態但缺少台語review"
"21431","AD06850","嘉義縣","竹崎鄉","桃源村","桃源村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.115+00","已有台語來源狀態但缺少台語review"
"21432","AD06869","嘉義縣","義竹鄉","東光村","東光村","電話調查","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.115+00","已有台語來源狀態但缺少台語review"
"21433","AD06870","嘉義縣","義竹鄉","中平村","中平村","電話調查","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.115+00","已有台語來源狀態但缺少台語review"
"21434","AD06892","嘉義縣","阿里山鄉","中山村","中山村","原住民族","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.115+00","已有台語來源狀態但缺少台語review"
"21435","AD06893","嘉義縣","阿里山鄉","里佳村","里佳村","原住民族","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.115+00","已有台語來源狀態但缺少台語review"
"21436","AD06894","嘉義縣","阿里山鄉","山美村","山美村","原住民族","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.115+00","已有台語來源狀態但缺少台語review"
"21437","AD06895","嘉義縣","阿里山鄉","豐山村","豐山村","原住民族","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.115+00","已有台語來源狀態但缺少台語review"
"21438","AD06905","嘉義縣","鹿草鄉","後寮村","後寮村","電話調查","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.115+00","已有台語來源狀態但缺少台語review"
"21439","AD06906","嘉義縣","鹿草鄉","西井村","西井村","電話調查","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.115+00","已有台語來源狀態但缺少台語review"
"21440","AD06922","南投縣","中寮鄉","復興村","復興村","直接標注","待指派","","亮均分類表單同步 | 2026-04-27 22:10:34","1","","0","0","0","","2026-08-16 22:25:53.115+00","已有台語來源狀態但缺少台語review"
"21441","AD06923","南投縣","中寮鄉","廣興村","廣興村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.115+00","已有台語來源狀態但缺少台語review"
"21442","AD06924","南投縣","中寮鄉","崁頂村","崁頂村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.115+00","已有台語來源狀態但缺少台語review"
"21443","AD06941","南投縣","仁愛鄉","法治村","法治村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.115+00","已有台語來源狀態但缺少台語review"
"21444","AD06942","南投縣","仁愛鄉","發祥村","發祥村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.115+00","已有台語來源狀態但缺少台語review"
"21445","AD06943","南投縣","仁愛鄉","萬豐村","萬豐村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.115+00","已有台語來源狀態但缺少台語review"
"21446","AD06944","南投縣","仁愛鄉","互助村","互助村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.115+00","已有台語來源狀態但缺少台語review"
"21447","AD06945","南投縣","仁愛鄉","大同村","大同村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.115+00","已有台語來源狀態但缺少台語review"
"21448","AD06946","南投縣","仁愛鄉","新生村","新生村","直接標注","待指派","","亮均分類表單同步 | 2026-05-05 16:42:01","1","","0","0","0","","2026-08-16 22:25:53.115+00","已有台語來源狀態但缺少台語review"
"21449","AD06947","南投縣","仁愛鄉","力行村","力行村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.115+00","已有台語來源狀態但缺少台語review"
"21450","AD06948","南投縣","仁愛鄉","春陽村","春陽村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.115+00","已有台語來源狀態但缺少台語review"
"21451","AD06949","南投縣","仁愛鄉","親愛村","親愛村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.115+00","已有台語來源狀態但缺少台語review"
"21452","AD06950","南投縣","仁愛鄉","精英村","精英村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.115+00","已有台語來源狀態但缺少台語review"
"21453","AD06951","南投縣","仁愛鄉","南豐村","南豐村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.115+00","已有台語來源狀態但缺少台語review"
"21454","AD06956","南投縣","信義鄉","羅娜村","羅娜村","原住民族","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.115+00","已有台語來源狀態但缺少台語review"
